isuri,"1  iz. vertido, derramamiento, flujo; escape, fuga, pérdida // 2  iz. vertido // 3  iz. (Eraik.) vertiente, pendiente // 4  iz. (Med.) derrame // 5  iz. propensión, inclinación, afición // 6  iz. [gasak, substantziak] emisión // 7  iz. (Psikol.) sesgo"
"isuri, isur, isurtzen","1  da/du ad. verter(se), derramar(se), esparcir(se) // 2  da/du ad. manar, fluir // 3  da/du ad. caer(se); desprender(se) // 4  da/du ad. [gasak, substantziak] emitir // 5  da ad. desaguar, desembocar"
isurialde,"1  iz. vertiente // 2  iz. (Eraik.) vertiente, pendiente"
isurketa,"1 iz. derrame, derramamiento, vertido // 2 iz. (Teknol.) [isuri likidoa] colada"
isurki,"1  iz. vertido, residuo // 2  iz. (Eraik.) vertiente, pendiente // 3  iz. conducto de secreción; desagüe; alcantarilla // 4  iz. propensión, inclinación, afición"
isurkide,iz. afluente
isurkoi,"izond. líquido, -a"
isurkor,"izond. líquido, -a"
isurpen,"1  iz. derrame, derramamiento, vertido // 2  iz. (Erl.) libación // 3  iz. (Teknol.) fluencia"
isurtegi,iz. desagüe
italdi,"1 iz. jornada, peonada // 2 iz. yugada, huebra // 3 iz. (Z) hectárea"
itaunketa,iz. interrogatorio
itaurlari,"iz. (B) boyero, -a, guía de bueyes"
itegi,"iz. establo, cuadra"
itoaldi,"1 iz. ahogo, sofoco; asfixia // 2 iz. (hed.) ahogo, agobio, apuro; angustia, congoja"
itobehar,"1  iz. [itolarria] ahogo, sofoco; asfixia // 2  iz. [estualdia] ahogo, agobio, apuro"
itobeharrean/itobeharrez egon,[zerbaitez] a punto de morirse de
itolarri,"1  iz. [itobeharra] ahogo, sofoco; asfixia // 2  iz. [estualdia] ahogo, agobio, apuro"
itomen,"1  iz. [itolarria] ahogo, sofoco; asfixia // 2  iz. ahogo, agobio, apuro"
itotasun,"iz. ahogo, sofoco; asfixia"
itsas erdi,alta mar
itsas gaztainondo,castaño de Indias ➥ indigaztainondo
itsas handi,1 (Meteorol.) mar gruesa // 2 alta mar
itsas hondo,"fondo del mar, fondo marino"
itsas pasealeku,paseo marítimo
itsas pintura,(Art.) marina
itsas txakur bizardun,(Zool.) foca barbuda (Erignathus barbatus)
itsas txakur txanodun,(Zool.) foca de casco (Cystophora cristata)
itsas zaldi,"(Zool.) caballito de mar, caballo de agua, caballo marino (Hippocampus sp.)"
itsasadar,ría
itsasalde,"iz. costa, litoral; lado del mar"
itsasaldi,"1 iz. [egoera] estado del mar // 2 iz. [bidaia] travesía, viaje por mar // 3 iz. [olatua] marea"
itsasaro,iz. (Meteorol.) estado del mar
itsasarte,"1 iz. estrecho, paso o canal del mar // 2 iz. desembocadura del río; brazo de mar"
itsasbehera,marea baja
itsasbide,iz. vía o ruta marítima
itsasertz,"litoral, costa, orilla"
itsasgaitz,izond. antiadherente
itsasgizon,"iz. marino, hombre de mar, nauta"
itsasgora,marea alta
itsasgune,iz. zona marítima
itsasketa,iz. navegación
itsaski,"1  iz. marisco // 2  iz. marejada, oleaje de mar"
itsaski-bilketa,marisqueo [recogida de marisco]
itsaskilari,"iz. mariscador, -a, marisquero, -a"
itsaskitegi,iz. marisquería
itsaskor,"1  izond. pegajoso, -a, pegadizo, -a; adherente, adhesivo, -a // 2  izond. contagioso, -a"
itsaskortasun,iz. adhesividad
itsaslabar,iz. acantilado
itsaslapurreta,iz. piratería [asalto y robo de barcos]
itsaslaster,iz. corriente marina
itsasmalda,iz. costa escarpada
itsasmutil,iz. grumete
itsasondo,"iz. litoral, costa"
itsasontzi-base,(Mil.) base naval
"itsasontziratu, itsasontzira, itsasontziratzen",da/du ad. embarcar (en un barco); subir(se) a un barco; montar(se) en un barco
itsasorapen,"iz. salida al mar; amaraje, amerizaje"
"itsasoratu, itsasora(tu), itsasoratzen","1  da ad. [ibaia] desembocar, desaguar // 2  da ad. hacerse a la mar"
itsaspadura,iz. albufera
itsaspeko,"1  izlag. submarino, -a // 2  iz. submarino, sumergible"
itsaspen,"1  iz. pegamiento, pegadura // 2  iz. adherencia"
itsaspen-aurkako,antiadherente
"itsasperatu, itsaspera(tu), itsasperatzen",da/du ad. sumergir(se)
itsastar,"1  adj. marino, -a, de mar // 2  iz. marinero; habitante de la costa"
"itsastatu, itsasta, itsastatzen","du ad. navegar, embarcar"
itsasturi,"iz. (Ipar.) marino, marinero"
itsu,"1 iz./izond. ciego, -a, invidente // 2 izond. (hed.) ciego, -a // 3 izond. (hed.) aficionado, -a; fanático, -a; empedernido, -a // 4 izond. obstruido, -a // 5 iz. (Anat.) (intestino) ciego // 6 adb. ciego, -a"
itsualdi,"1 iz. deslumbramiento // 2 iz. obcecación, ofuscación"
itsukeria,"iz. ceguera, obcecación; obstinación, terquedad"
itsumen,iz. ceguera
itsumendu,iz. (Ipar.) ceguera
itsumustuan,"1 por sorpresa, de imprevisto, repentinamente // 2 precipitadamente, atropelladamente"
itsuskeria,"iz. acción fea, fealdad, infamia, vileza; obscenidad, indecencia"
itsustasun,iz. fealdad; deshonestidad
itsutasun,"1 iz. ceguera // 2 iz. (hed.) ceguera, obcecación, ofuscación"
"itsutu, itsu(tu), itsutzen","1  da ad. quedarse ciego, perder la vista // 2  du ad. dejar ciego; cegar // 3  du ad. [atea, leihoa, etab.] cegar // 4  da/du ad. cegar(se), ofuscar(se) // 5  da/du ad. esconder, ocultar, tapar"
itsutuki,adb. a ciegas
itu,"fin, objetivo, finalidad // hito, blanco (de tiro)"
itulari,iz. guía de bueyes
itun,"1  iz. alianza, pacto, tratado, convenio // 2  iz. consejo // 1  izond. triste // 2  iz. tristeza"
itunaldi,iz. momento de tristeza
"itundu, itun(du), ituntzen","1  da/du ad. pactar, convenir, concertar; comprometerse // 2  da ad. consultar, aconsejar //  da/du ad. entristecer(se), afligir(se)"
itunki,adb. tristemente
itunkide,"iz. miembro de la alianza, miembro del pacto/tratado/convenio"
itunpeko,"izlag. concertado, -a"
itunpen,"iz. convenio, tratado"
ituntasun,iz. tristeza
iturburu,"manantial, fuente; surgencia // fuente, principio, origen"
Iturmendi,Iturmendi
itxaro,1 iz. [zain egotea] espera // 2 iz. esperanza
itxarobide,iz. esperanza; motivo de esperanza
itxarokizun,iz. esperanza
itxaromen,iz. esperanza
itxaron,esperar
itxaron apur batean,espera un poco
"itxaron, itxaron, itxaroten","1  dio ad. (bizidunekin) / du ad. (gainerakoekin)  esperar, aguardar // 2  du ad. (hed.) esperar, tener la esperanza de"
itxaronaldi,iz. espera
itxarongela,iz. sala de espera
itxaropen,1  iz. esperanza // 2  iz. (Mat.) esperanza
itxaropentsu,"1  izond. esperanzado, -a, lleno, -a de esperanza; esperanzador // 2  adb. con esperanza, esperanzado, -a"
itxialdi,"iz. encerrona, encierro; confinamiento"
itxigailu,"1 iz. tapa, tapón, cierre // 2 iz. (Arg.) obturador"
itxikeria,iz. cabezonería
itxindi,iz. (Ipar.) tizón
itxitasun,"iz. cerrazón, obstinación"
itxitegi,"1  iz. recinto cerrado // 2  iz. prisión, cárcel"
itxitura,"1  iz. cerca, cercado, recinto; valla // 2  iz. cierre, cerramiento"
itxura,"aspecto, apariencia"
itxura gorde,guardar las formas
itxuragabe,"1  izond. desfigurado, -a, deforme; feo, -a // 2  izond. desmedido, -a; disparatado, -a; sin fundamento // 3  izond. tremendo, -a; enorme; descomunal // 4  adb. sin medida, sin moderación, de manera impropia"
itxuragabekeria,"iz. despropósito, disparate"
itxuragabetasun,1 iz. inverosimilitud; insensatez // 2 iz. deformidad
itxuragile,"izond. imitador, -a; farsante"
itxurakeria,"1  iz. falsedad, fingimiento; [sare sozialen testuinguruan] postureo // 2  iz. hipocresía"
itxuralari,"izond. hipócrita; falso, -a"
itxuraldaketa,"1 iz. transformación, trasformación; cambio [de forma] // 2 iz. metamorfosis"
itxurapen,"1  iz. imagen, apariencia, forma, traza // 2  iz. ficción; visión"
itxurarik gabe,"1 sin medida; muchísimo, -a // 2 sin fundamento; salido, -a de sus casillas"
itxuraz,"1 de apariencia // 2 en apariencia; al parecer, por lo visto // 3 con buen aspecto, decorosamente; correctamente, bien"
itxurazale,"izond. hipócrita; falso, -a"
itxurazalekeria,"iz. falsedad, falsía"
itxurazko,"aparente; ficticio, -a; falso, -a // decente, correcto, -a, bueno, -a"
itzain,"1 iz. boyero, -a, guía de bueyes // 2 iz. [gurdizaina] carretero, -a"
itzal egin,(hed.) hacer sombra
itzalaldi,"momento de oscuridad; apagón; interrupción, corte"
itzalezin,inapagable
itzalgailu,"iz. extintor, apagador"
itzalgaitz,izond. inapagable
itzalgune,"lugar sombrío // protección, refugio"
"itzali, itzal(i), itzaltzen","1  da/du ad. [sua, sutea] apagar(se), extinguir(se) // 2  da/du ad. [argia, tresna elektrikoa] apagar // 3  da/du ad. apagar, esfumar, desaparecer, disipar // 4  du ad. [itzal egin] sombrear // 5  du ad. ocultar // 6  da ad. callarse, enmudecer // 7  da ad. esconderse, ocultarse; desaparecer"
itzalketa,"iz. apagado, apagamiento; apagón; [sutea] extinción"
itzalkin,"iz. sombrilla, parasol, quitasol"
itzalkor,"izond. extinguible, apagable"
"itzalperatu, itzalpera, itzalperatzen",1  da/du ad. poner(se) a la sombra // 2  da/du ad. proteger(se) // 3  da/du ad. encarcelar
"itzalpetu, itzalpe(tu), itzalpetzen","1  du ad. sombrear, ponerse a la sombra // 2  du ad. amparar, proteger // 3  du ad. (lgart.) encarcelar"
itzaltasun,"1 iz. miedo, temor // 2 iz. tristeza"
itzaltsu,"1 izond. sombrío, -a; oscuro, -a // 2 izond. respetable; venerable; majestuoso, -a // 3 izond. triste, lúgubre"
itzaltze,"iz. apagado, apagamiento; [sua, sutea] extinción"
itze,iz. (GN/Ipar.) clavo
itzel,"enorme, excepcional, muy bien"
itzelezko,"izlag. enorme, imponente, terrible, impresionante; extraordinario, -a"
itzulaldi,"iz. regreso; vuelta, volteo"
itzulbide,"1 iz. camino de regreso, camino de vuelta // 2 iz. [errepidean] cambio de sentido"
itzulerako partida,partido de vuelta
itzulerraz,"izond. traducible, fácil de traducir"
itzulezin,irreversible // intraducible
itzulezintasun,iz. irreversibilidad
itzulgai,iz. tema de traducción
itzulgarritasun,iz. reversibilidad; traducibilidad
itzuli,"volver, regresar, traducir"
itzuli arte,hasta la vuelta
itzulipurdi,iz. voltereta; vuelta de campana
itzulipurdika,"adb. dando volteretas, haciendo piruetas; dando vueltas, rodando"
itzulipurdikari,"1  iz. persona/animal que da volteretas // 2  iz. [akrobata] volteador, -a, volatinero, -a; acróbata"
"itzulipurdikatu, itzulipurdika(tu), itzulipurdikatzen","1  da ad. hacer piruetas, dar volteretas // 2  du ad. volcar, invertir, derribar"
itzulketa,"1 iz. retorno, regreso, vuelta // 2 iz. traducción"
itzulkin,iz. (Ekon.) retorno
itzulkizun,iz. tema de traducción
itzulkor,izond. (Biol.) versátil
itzulpen,1  iz. devolución // 2  iz. [lana] traducción
itzunketa,interrogatorio
itzurbide,"1 iz. escapatoria, escape, vía de escape; salida, huida; salvación // 2 iz. (hed.) excusa, evasiva"
itzuri egin,"escaparse, librarse; eludir; evitar"
itzurkor,"izond. huidizo, -a; fugaz; fugitivo, -a"
itzurpen,"iz. escapada, salvación"
ixol!,¡calla!
ixtegi,"iz. establo, cuadra"
izadi,iz. naturaleza
izaera,"iz. carácter, naturaleza, forma/manera de ser"
izain,iz. (Zool.) sanguijuela
izakin,"1 iz. (Ekon.) (pl.) existencias, stock // 2 iz. (pl.) existencias, producto existente"
izakitasun,iz. (Fil.) entidad [calidad de ente]
izakunde,iz. (Erl.) jueves de Septuagésima
izan ezik,"excepto, salvo"
izandun,"1 adj. rico, -a; adinerado, -a; acaudalado, -a // 2 adj. (Fil.) existente"
izangai,"iz. aspirante, candidato, -a"
izankizun,"1  iz. futuro; cosa posible, cosa que debe ser // 2  iz. existencia"
izantsu,"izond. rico, -a; adinerado, -a; acaudalado, -a"
izapide,"iz. trámite, tramitación, gestión"
izapideak/tramiteak egin,tramitar; instruir; diligenciar
izapidegile,"iz. (Zuz.) instructor, -a"
"izapidetu, izapide(tu), izapidetzen",du ad. tramitar
izar adasdun,(hed.) cometa
izar iheskor,(Astron.) estrella fugaz
izara,sábana
izaridun,"adj. (Ipar.) mesurado, -a; moderado, -a; medido, -a; comedido, -a"
izarigabe,"izond. (Ipar.) desmedido, -a; desmesurado, -a; sin medida; excesivo, -a"
izarniadura,iz. centelleo
izaro,iz. isla
izarrarte,"1 iz. noche estrellada, cielo estrellado // 2 iz. firmamento; espacio estelar/astral"
izartegi,iz. firmamento
izartsu,"izond. estrellado, -a; lleno de estrellas"
izatasun,"iz. ser, esencia, naturaleza"
izatedun,adj. (Fil.) existente
izatekide,iz. de la misma naturaleza
izatekidetasun,"iz. naturaleza, esencia"
izatez,"por naturaleza, de por sí"
izatezko,"1  izlag. natural, propio, -a // 2  izlag. (Zuz.) de hecho"
izeidi,iz. abetal
izen-deitura; izen-abizen,(pl.) nombre y apellidos
izenburu,título
izendaezin,indesignable; incalificable; innombrable
izendapen,"1  iz. nombramiento, designación; asignación // 2  iz. denominación, nombre // 3  iz. mención, cita"
izendatu,izond. (Fis.) (Teknol.) nominal
"izendatu, izenda, izendatzen","1  du ad. nombrar, designar; elegir // 2  du ad. nombrar, denominar, llamar // 3  du ad. nombrar, mencionar, citar, mentar // 4  du ad. fijar, señalar; asignar // 5  du ad. (Erl.) [aita santuak apezpikua] preconizar"
izendatuki,"adb. expresamente, nominalmente"
izendun,"adj. (Ekon.) nominativo, -a"
izengabe,"1  izond. anónimo, -a; innominado, -a // 2  izond. incalificable, que no tiene nombre"
izengoiti,"iz. sobrenombre, apodo, mote, seudónimo; lema [en oposiciones y certámenes]"
izenkide,"iz./izond. homónimo, -a, tocayo, -a"
izenkidetasun,iz. homonimia
izenondo,iz. (Hizkl.) adjetivo que va después del nombre
izenordain,iz. (Hizkl.) pronombre
izenordain zehaztugabe,(Hizkl.) pronombre indefinido
izenorde,"1 iz. sobrenombre, apodo, mote; seudónimo // 2 iz. (Hizkl.) Ik. izenordain"
izenpetu,"firmar, signar"
izerbera,"izond. sudoroso, -a; propenso a sudar"
izerdi,sudor
izerdialdi,"iz. rato de sudor, sudada"
izerdikor,"izond. sudoroso, -a; propenso a sudar"
izerditsu,"1 izond. sudoroso, -a; propenso a sudar // 2 adb. sudando"
izialdura,"iz. (Ipar.) espanto, terror, pavor, consternación"
izkina,"1  iz. esquina, cantón // 2  iz. (Ipar.) extremo, límite"
izkira handi,"(Zool.) quisquilla común, camarón de roca (Palaemon serratus)"
"izkiriatu, izkiria, izkiriatzen","du ad. (Ipar.) escribir, redactar, apuntar"
izkiriatzaile,"iz. (Ipar.) escritor, -a, redactor, -a"
izkune,"iz. (B) costumbre, hábito"
izokin,iz. (Zool.) salmón
izokinkume,iz. esguín
izokintsu,"izond. asalmonado, -a"
izorkeria,iz. adulterio
izorra hadi!,¡jódete!; ¡chínchate!; ajo y agua
izorra handi,en estado de preñez avanzada
izorraldi,"iz. (zah.) embarazo, gestación"
"izorratu, izorra, izorratzen","1  da ad. (zah.) quedar embarazada // 2  da/du ad. (arrt.) fastidiar(se); estropear(se); joder(se), escoñar(se)"
izotz-aro,"edad de hielo, período glacial, edad glacial"
izotzaldi,"1 iz. helada // 2 iz. (hed.) enemistad; frialdad, indiferencia"
izozketa,"1 iz. helada, congelación // 2 iz. (Ekon.) congelación // 3 iz. (Med.) congelación"
izozkigile,"iz. heladero, -a [persona que hace helados]"
izozkitegi,iz. heladería
izozmendi,iz. iceberg
izoztegi,"1  iz. [elurtegia] helero, ventisquero // 2  iz. [elur-zuloa] nevera, depósito de hielo"
izpi,"1  iz. brizna; hebra; filamento // 2  iz. (ondoan bat duela) poco, poquitín; porción pequeña // 3  iz. rayo (de luz) // 4  iz. (Fis.) rayo // 5  adb. (ondoan bat duela) poco"
izpika,1  iz. pedazo/trozo pequeño // 2  adb. por pedazos; por hebras; pelo a pelo
izpildun,"adj. (batez ere B) pintado, -a; pintojo, -a; salpicado, -a; graneado, -a"
izpiliku,iz. (Bot.) espliego; lavanda; cantueso
izpilikui,"espliego, lavanda"
izpiltsu,"izond. (batez ere B) pinto, -a, salpicado, -a, moteado, -a"
izpitsu,"1  izond. fibroso, -a, filamentoso, -a // 2  izond. resplandeciente, brillante, radiante"
"izpitu, izpi(tu), izpitzen","du ad. desfibrar, desbriznar, deshacer, desmigar"
iztarte,"1 iz. entrepierna, bragadura, horcajadura // 2 iz. (Anat.) ingle"
izterbegi,"iz. (batez ere Z) enemigo, -a; contrario, -a; adversario, -a"
iztergaitz,iz. envidia
iztezain,"iz. corva, jarrete"
iztondo,iz. (Anat.) ingle
iztukadura,iz. (Eraik.) estucado
izu,"1  iz. pavor, espanto, pánico, terror, miedo; susto; acojonamiento, acojone (vulg.) // 2  izond. asustadizo, -a, huidizo, -a; indómito, -a; cerril"
izu-atake,(Psikiat.) (Psikol.) ataque de pánico
izu-ikara,"pavor, espanto, pánico, terror, miedo; susto; acojonamiento"
izualdi,"iz. susto, temblor, estremecimiento, sobresalto"
izubera,"izond. tímido, -a; espantadizo, -a; temeroso, -a"
izudura,"iz. atemorización, miedo, espanto"
izugarrikeria,"iz. atrocidad, monstruosidad"
izugarriki,"adb. terriblemente, espantosamente, tremendamente, atrozmente, horriblemente, horrorosamente"
izugarriro,"adb. terriblemente, espantosamente, tremendamente, atrozmente, horriblemente, horrorosamente"
izugarritasun,"iz. terribilidad, monstruosidad"
izugarrizko,"izlag. tremendo, -a; enorme; descomunal"
izukaitz,"izond. impávido, -a; impertérrito, -a; intrépido, -a"
izukor,"izond. miedoso, -a, cobarde; asustadizo, -a, huidizo, -a"
izumen,"iz. pavor, espanto, pánico; susto"
izun,"izond. falso, -a; engañoso, -a"
izurde,delfín
izurdura,iz. (Ipar.) frunce; arruga; pliegue
izurri,"peste // epidemia, peste, plaga"
izurridun,"apestado, -a; pestífero, -a"
izurrite,"epidemia, peste, plaga"
izurritsu,"izond. apestado, -a; pestífero, -a"
"izurritu, izurri(tu), izurritzen","contagiar(se) la peste, apestar(se) // infestar [invadir]"
izurtsu,"izond. rugoso, -a; rizado, -a; arrugado, -a"
"izurtu, izur(tu), izurtzen","1  du ad. [izurrak hartu] fruncir, hacer pliegues en la ropa // 2  du ad. [ilea] rizar, ondular // 3  da/du ad. arrugar(se), llenar(se) de arrugas"
izutasun,"iz. pavor, espanto, pánico, temor; susto"
izuti,"miedoso, -a, cobarde; asustadizo, -a, huidizo, -a; temeroso, -a; pusilánime"
izutu,"atemorizar(se), asustar(se), alarmar(se); espantar(se), ahuyentar(se)"
izutzaile,"espantajo, espantapájaros; espantador, -a"
ja,"(orainaldian) ya, para ahora; (lehenaldian) ya, para entonces"
ja egina da,ya está hecho
ja egina zen,ya estaba hecho
jabal,"1  iz. (Ipar.) calma, tranquilidad, bonanza // 2  izond. (Ipar.) calmoso, -a, tranquilo, -a // 3  adb. (Ipar.) en calma"
jabalaldi,"momento de calma, bonanza en el mar; momento de alivio"
jabaldura,"iz. (Ipar.) calma, tranquilidad, bonanza [en el mar]"
jabaltasun,"iz. (Ipar.) calma, tranquilidad"
jabe,"dueño, -a; propietario, -a"
jabe egin,"da/du ad. adueñarse, hacerse dueño, -a, apoderarse de; dar la propiedad"
jabedun,"adj. que tiene dueño, -a, que es propiedad (privada); particular"
jabegabe,"1  izond. sin dueño, -a, abandonado, -a // 2  izond. (Zuz.) vacante"
jabegai,"iz. heredero, -a, sucesor, -a, destinatario, -a"
jabegaitasun,iz. herencia; condición de heredero
jabekide,"iz. copropietario, -a"
jabekidetasun,"iz. copropiedad, condición de copropietario; condominio"
jabekunde,"iz. dominio, autoridad, imperio"
